timestamp,elapsed_s,svm_proba,pose_score,fused_proba,label,fall_predicted,risk_slope,trunk_lean_deg,knee_asymmetry,head_drop_rate
03:58:22.470,56.62,0.0168,0.8272,0.4185,1,1,0.00951,38.1,4.29,0.0189
03:58:22.671,56.82,0.0168,0.6798,0.3520,1,1,0.00217,32.77,1.86,0.0095
03:58:22.873,57.03,0.0164,0.0000,0.0819,0,0,-0.02483,0.0,0.0,0.0
03:58:23.074,57.23,0.0169,0.0000,0.0847,0,0,-0.03979,0.0,0.0,0.0
03:58:23.275,57.43,0.0157,0.0000,0.0787,0,0,-0.05211,0.0,0.0,0.0
03:58:23.475,57.63,0.0157,0.0000,0.2936,1,0,-0.03984,0.0,0.0,0.0
03:58:23.676,57.83,0.0157,0.0000,0.0783,0,0,-0.04401,0.0,0.0,0.0
03:58:23.877,58.03,0.0157,0.0000,0.0785,0,0,-0.03713,0.0,0.0,0.0
03:58:24.078,58.23,0.0158,0.3788,0.2137,1,0,-0.00940,29.64,1.061,0.0
03:58:24.278,58.43,0.0157,0.3771,0.2207,1,0,0.01667,24.54,1.497,0.0
03:58:24.478,58.63,0.0158,0.3921,0.2142,1,1,0.01639,26.59,1.397,0.0
03:58:24.679,58.83,0.0157,0.3823,0.2153,1,1,0.01335,22.85,1.51,0.0003
03:58:24.880,59.03,0.0156,0.3877,0.2177,1,1,0.00675,24.58,1.295,0.0003
03:58:25.080,59.23,0.0157,0.5472,0.2236,1,1,0.02037,-81.94,0.089,0.0018
03:58:25.281,59.43,0.0156,0.0000,0.3087,1,1,0.01968,0.0,0.0,0.0
03:58:25.481,59.63,0.0155,0.3952,0.2204,1,1,0.00616,22.54,0.031,0.0051
03:58:25.681,59.83,0.0154,0.0856,0.0808,0,0,-0.00788,8.3,1.503,0.0016
03:58:25.883,60.04,0.0152,0.1828,0.1241,0,0,-0.01441,13.14,1.517,0.0014
03:58:26.083,60.24,0.0152,0.0331,0.0760,0,0,-0.02333,-4.08,0.122,0.0012
03:58:26.284,60.44,0.0145,0.5670,0.2951,1,0,-0.01059,-89.23,1.833,0.0
03:58:26.484,60.64,0.0146,0.0595,0.0670,0,0,-0.01850,8.16,0.774,0.002
03:58:26.685,60.84,0.0159,0.4489,0.2456,1,0,-0.00730,22.13,3.49,0.0003
03:58:26.885,61.04,0.0163,0.5625,0.2981,1,0,0.01686,54.03,1.81,0.0
03:58:27.086,61.24,0.0166,0.2413,0.1541,0,0,0.01981,15.29,3.17,0.0
03:58:27.287,61.44,0.0166,0.0557,0.0707,0,0,0.00244,7.57,1.27,0.0
03:58:27.488,61.64,0.0177,0.0685,0.0795,0,0,-0.00933,7.76,2.006,0.0
03:58:27.688,61.84,0.0177,0.2013,0.1392,0,0,-0.02021,13.04,1.963,0.0
03:58:27.889,62.04,0.0172,0.2224,0.1475,0,0,-0.00843,17.53,1.967,0.0
03:58:28.090,62.24,0.0161,0.4008,0.2245,1,0,-0.01115,20.22,2.231,0.0
03:58:28.291,62.44,0.0155,0.5758,0.3017,1,0,0.00795,30.34,0.596,0.0
03:58:28.491,62.64,0.0169,0.6303,0.3017,1,0,0.00795,33.11,1.471,0.0
03:58:28.691,62.84,0.0170,0.7129,0.3017,1,0,0.00795,31.08,4.262,0.0
03:58:28.893,63.05,0.0177,0.5379,0.3017,1,0,0.00795,29.45,5.571,0.0
03:58:29.093,63.25,0.0173,0.2251,0.2699,1,1,0.02868,12.0,3.01,0.0
03:58:29.294,63.45,0.0173,0.0483,0.0969,0,0,0.02024,-4.92,0.979,0.0
03:58:29.494,63.65,0.0172,0.0310,0.0859,0,0,0.00330,-9.49,0.081,0.0
03:58:29.696,63.85,0.0171,0.0413,0.0857,0,0,-0.01307,-6.29,0.772,0.0
03:58:29.896,64.05,0.0172,0.0312,0.0858,0,0,-0.02317,-2.5,0.897,0.0
03:58:30.096,64.25,0.0162,0.0340,0.0809,0,0,-0.03153,-0.91,1.121,0.0
03:58:30.297,64.45,0.0162,0.0539,0.0810,0,0,-0.03004,-2.99,1.626,0.0
03:58:30.498,64.65,0.0161,0.1814,0.0812,0,0,-0.01685,-10.18,1.206,0.0
03:58:30.700,64.85,0.0160,0.2029,0.1317,0,0,0.00240,-14.31,1.446,0.0012
03:58:30.900,65.05,0.0159,0.2076,0.1364,0,0,0.00679,-14.27,1.019,0.0024
03:58:31.101,65.25,0.0159,0.1995,0.1381,0,0,0.00920,-10.92,0.359,0.0028
03:58:31.301,65.45,0.0159,0.0716,0.0749,0,0,0.00508,-9.47,0.268,0.0023
03:58:31.502,65.65,0.0160,0.0372,0.0796,0,0,0.00161,-8.22,0.041,0.0005
03:58:31.702,65.85,0.0159,0.0261,0.0793,0,0,-0.00225,-3.34,0.071,0.0
03:58:31.903,66.06,0.0158,0.0239,0.0791,0,0,-0.00608,-0.45,0.64,0.0
03:58:32.104,66.26,0.0157,0.0150,0.0787,0,0,-0.00988,-2.26,0.469,0.0001
03:58:32.304,66.46,0.0177,0.0279,0.0779,0,0,-0.00827,-4.79,0.396,0.001
03:58:32.504,66.66,0.0177,0.0121,0.0885,0,0,-0.00400,-1.34,0.153,0.0009
03:58:32.705,66.86,0.0176,0.0217,0.0885,0,0,0.00160,2.41,0.008,0.0007
03:58:32.905,67.06,0.0145,0.0374,0.0824,0,0,0.00110,3.33,0.09,0.0008
03:58:33.106,67.26,0.0139,0.0313,0.0696,0,0,-0.00014,6.71,0.062,0.0007
03:58:33.306,67.46,0.0131,0.0326,0.0676,0,0,-0.00134,6.96,0.063,0.0006
03:58:33.507,67.66,0.0127,0.0235,0.0638,0,0,-0.00260,6.25,0.034,0.0
03:58:33.708,67.86,0.0136,0.0288,0.0647,0,0,-0.00346,6.05,0.204,0.0
03:58:33.908,68.06,0.0133,0.0211,0.0665,0,0,-0.00393,6.03,0.033,0.0
03:58:34.110,68.26,0.0131,0.0219,0.0651,0,0,-0.00312,5.14,0.017,0.0
03:58:34.311,68.46,0.0131,0.0215,0.0654,0,0,-0.00171,5.39,0.146,0.0
03:58:34.512,68.66,0.0131,0.0286,0.0657,0,0,-0.00038,4.69,0.22,0.0005
03:58:34.713,68.87,0.0131,0.0174,0.0657,0,0,-0.00004,3.39,0.012,0.0005
03:58:34.913,69.07,0.0134,0.0178,0.0665,0,0,0.00026,3.82,0.013,0.0
03:58:35.114,69.27,0.0131,0.0195,0.0657,0,0,0.00011,3.47,0.041,0.0
03:58:35.314,69.47,0.0132,0.0226,0.0658,0,0,0.00002,1.91,0.298,0.0
03:58:35.518,69.67,0.0132,0.0209,0.0659,0,0,0.00010,1.36,0.402,0.0001
03:58:35.719,69.87,0.0131,0.0115,0.0657,0,0,0.00003,0.78,0.129,0.0
03:58:35.919,70.07,0.0131,0.0218,0.0655,0,0,-0.00004,1.56,0.418,0.0
03:58:36.119,70.27,0.0129,0.0188,0.0655,0,0,-0.00008,1.52,0.36,0.0
03:58:36.320,70.47,0.0127,0.0238,0.0643,0,0,-0.00022,1.93,0.48,0.0
03:58:36.521,70.67,0.0126,0.0108,0.0633,0,0,-0.00031,1.81,0.009,0.0
03:58:36.721,70.87,0.0122,0.0124,0.0622,0,0,-0.00051,1.71,0.118,0.0001
03:58:36.921,71.07,0.0121,0.0173,0.0609,0,0,-0.00072,1.81,0.237,0.0
03:58:37.123,71.28,0.0119,0.0138,0.0120,0,0,-0.00488,1.26,0.079,0.0001
03:58:37.323,71.48,0.0117,0.0140,0.0117,0,0,-0.00780,1.44,0.05,0.0001
03:58:37.523,71.68,0.0116,0.0149,0.0116,0,0,-0.00946,1.65,0.21,0.0
03:58:37.724,71.88,0.0119,0.0146,0.0118,0,0,-0.00983,1.32,0.145,0.0
03:58:37.924,72.08,0.0125,0.0174,0.0631,0,0,-0.00478,2.25,0.284,0.0001
03:58:38.125,72.28,0.0122,0.0117,0.0615,0,0,0.00006,1.12,0.271,0.0001
03:58:38.326,72.48,0.0122,0.0189,0.0610,0,0,0.00479,-0.85,0.518,0.0
03:58:38.526,72.68,0.0126,0.0108,0.0608,0,0,0.00940,-4.11,0.319,0.0
03:58:38.727,72.88,0.0143,0.0412,0.0675,0,0,0.00932,-3.61,1.103,0.0004
03:58:38.927,73.08,0.0142,0.0546,0.0625,0,0,0.00747,0.68,1.543,0.0006
03:58:39.128,73.28,0.0137,0.1135,0.0881,0,0,0.00654,6.08,2.877,0.0
03:58:39.328,73.48,0.0158,0.2459,0.0916,0,0,0.00409,10.96,2.627,0.0
03:58:39.529,73.68,0.0172,0.2047,0.1569,0,0,0.01068,14.42,1.12,0.0
03:58:39.730,73.88,0.0176,0.1760,0.1346,0,0,0.01301,13.53,0.09,0.0
03:58:39.931,74.08,0.0177,0.1775,0.1290,0,0,0.01308,11.54,0.313,0.0
03:58:40.131,74.28,0.0165,0.0678,0.0768,0,0,0.00717,9.46,0.831,0.0
03:58:40.332,74.48,0.0148,0.0557,0.0775,0,0,0.00165,6.49,0.631,0.0
03:58:40.532,74.68,0.0146,0.1970,0.0763,0,0,-0.00475,12.23,0.181,0.0022
03:58:40.733,74.89,0.0143,0.2423,0.1370,0,0,-0.00367,14.92,1.01,0.0035
03:58:40.933,75.09,0.0142,0.2920,0.1661,0,0,-0.00096,14.45,2.639,0.0035
03:58:41.134,75.29,0.0143,0.1378,0.1698,0,0,0.00728,9.66,2.505,0.0018
03:58:41.334,75.49,0.0144,0.0980,0.0855,0,0,0.00580,4.21,2.287,0.0012
03:58:41.535,75.69,0.0146,0.0463,0.0630,0,0,0.00301,-3.35,1.252,0.0009
03:58:41.735,75.89,0.0145,0.0027,0.0725,0,0,-0.00301,-1.95,0.068,0.0
03:58:41.936,76.09,0.0159,0.0252,0.0796,0,0,-0.00825,4.59,0.328,0.0
03:58:42.138,76.29,0.0177,0.0297,0.0884,0,0,-0.01294,5.66,0.339,0.0
03:58:42.338,76.49,0.0177,0.0359,0.0885,0,0,-0.01141,7.83,0.322,0.0
03:58:42.539,76.69,0.0162,0.0276,0.0883,0,0,-0.00562,5.29,0.118,0.0
03:58:42.739,76.89,0.0148,0.0254,0.0740,0,0,0.00122,4.27,0.199,0.0
03:58:42.940,77.09,0.0141,0.0224,0.0709,0,0,0.00106,4.3,0.14,0.0
03:58:43.140,77.29,0.0141,0.0229,0.0706,0,0,-0.00119,4.43,0.157,0.0
03:58:43.340,77.49,0.0142,0.0299,0.0692,0,0,-0.00273,4.74,0.362,0.0001
03:58:43.540,77.69,0.0141,0.0344,0.0703,0,0,-0.00332,6.23,0.158,0.0005
03:58:43.741,77.89,0.0136,0.0366,0.0693,0,0,-0.00284,8.07,0.185,0.0005
03:58:43.943,78.1,0.0134,0.0394,0.0675,0,0,-0.00205,4.63,0.71,0.0005
03:58:44.144,78.3,0.0158,0.0689,0.0688,0,0,-0.00067,2.91,2.124,0.0002
03:58:44.345,78.5,0.0174,0.0480,0.0685,0,0,-0.00038,-0.12,1.379,0.0
03:58:44.545,78.7,0.0172,0.0350,0.0800,0,0,0.00067,-2.01,0.799,0.0
03:58:44.746,78.9,0.0172,0.0371,0.0860,0,0,0.00196,1.29,1.156,0.0
03:58:44.946,79.1,0.0171,0.0551,0.0856,0,0,0.00271,3.36,1.307,0.0
03:58:45.150,79.3,0.0171,0.0924,0.0721,0,0,0.00207,6.11,1.745,0.0003
03:58:45.351,79.5,0.0172,0.0695,0.0865,0,0,0.00246,7.08,1.094,0.0008
03:58:45.553,79.71,0.0164,0.0527,0.0803,0,0,0.00174,6.95,0.383,0.0003
03:58:45.754,79.91,0.0149,0.0654,0.0653,0,0,-0.00040,7.91,0.264,0.0011
03:58:45.954,80.11,0.0141,0.1109,0.0655,0,0,-0.00246,8.38,1.555,0.0023
03:58:46.155,80.31,0.0139,0.1641,0.0935,0,0,-0.00089,7.63,3.161,0.003
03:58:46.356,80.51,0.0145,0.1376,0.1164,0,0,0.00291,5.81,2.916,0.0025
03:58:46.556,80.71,0.0146,0.0998,0.1021,0,0,0.00475,2.32,2.158,0.0019
03:58:46.757,80.91,0.0146,0.0367,0.0766,0,0,0.00263,0.43,0.792,0.0004
03:58:46.957,81.11,0.0144,0.0205,0.0724,0,0,0.00159,-0.35,0.545,0.0
03:58:47.158,81.31,0.0146,0.0222,0.0728,0,0,0.00025,1.96,0.287,0.0
03:58:47.359,81.51,0.0156,0.0318,0.0740,0,0,-0.00240,6.19,0.334,0.0
03:58:47.559,81.71,0.0149,0.0447,0.0782,0,0,-0.00490,8.26,0.365,0.0002
03:58:47.760,81.91,0.0147,0.0425,0.0739,0,0,-0.00505,8.04,0.267,0.0006
03:58:47.961,82.11,0.0147,0.0390,0.0735,0,0,-0.00231,8.26,0.075,0.0005
03:58:48.162,82.31,0.0145,0.0365,0.0737,0,0,-0.00008,7.36,0.326,0.0004
03:58:48.363,82.52,0.0145,0.0228,0.0725,0,0,-0.00000,3.32,0.101,0.0
03:58:48.563,82.72,0.0145,0.0194,0.0727,0,0,-0.00027,1.18,0.175,0.0
