timestamp,elapsed_s,svm_proba,pose_score,fused_proba,label,fall_predicted,risk_slope,trunk_lean_deg,knee_asymmetry,head_drop_rate
01:31:41.348,25.11,0.0074,0.0710,0.0360,0,0,-0.00048,-1.58,0.925,0.0001
01:31:41.549,25.31,0.0119,0.0667,0.0366,0,0,-0.00011,-1.8,0.842,0.0004
01:31:41.749,25.51,0.0112,0.0756,0.0402,0,0,0.00087,-2.38,0.923,0.0007
01:31:41.951,25.71,0.0113,0.0596,0.0330,0,0,0.00052,-1.96,0.455,0.0005
01:31:42.151,25.91,0.0102,0.0651,0.0349,0,0,0.00042,-2.34,0.932,0.0003
01:31:42.352,26.11,0.0094,0.0787,0.0406,0,0,0.00079,-2.07,0.98,0.0001
01:31:42.556,26.31,0.0043,0.0642,0.0313,0,0,-0.00021,-1.91,0.731,0.0001
01:31:42.756,26.51,0.0043,0.0737,0.0355,0,0,-0.00032,-2.35,0.935,0.0002
01:31:42.957,26.71,0.0042,0.0826,0.0395,0,0,-0.00003,-1.98,1.227,0.0003
01:31:43.158,26.92,0.0042,0.0752,0.0361,0,0,-0.00004,-2.5,0.923,0.0002
01:31:43.359,27.12,0.0101,0.0718,0.0379,0,0,0.00049,-1.0,1.12,0.0002
01:31:43.560,27.32,0.0098,0.0718,0.0377,0,0,0.00029,-1.26,1.19,0.0002
01:31:43.760,27.52,0.0114,0.0346,0.0114,0,0,-0.00200,-0.86,0.603,0.0006
01:31:43.960,27.72,0.0109,0.0222,0.0109,0,0,-0.00317,0.58,0.153,0.0016
01:31:44.161,27.92,0.0108,0.0442,0.0108,0,0,-0.00465,-1.16,0.062,0.0029
01:31:44.361,28.12,0.0119,0.1260,0.0632,0,0,-0.00080,-4.31,0.492,0.0056
01:31:44.562,28.32,0.0120,0.1887,0.1180,0,0,0.00737,-4.25,2.243,0.0064
01:31:44.762,28.52,0.0122,0.1230,0.0888,0,0,0.01088,-3.54,0.36,0.0066
01:31:44.963,28.72,0.0114,0.0971,0.0500,0,0,0.01008,-1.45,0.098,0.0059
01:31:45.164,28.92,0.0113,0.0739,0.0395,0,0,0.00810,0.96,0.349,0.0048
01:31:45.365,29.12,0.0115,0.0670,0.0365,0,0,0.00302,4.99,0.823,0.0021
01:31:45.566,29.32,0.0114,0.0599,0.0332,0,0,-0.00299,1.3,0.368,0.0012
01:31:45.766,29.52,0.0112,0.0500,0.0287,0,0,-0.00992,7.98,0.371,0.0007
01:31:45.967,29.72,0.0098,0.2053,0.0978,0,0,-0.00590,17.53,2.119,0.0007
01:31:46.168,29.93,0.0112,0.0715,0.0383,0,0,-0.00179,2.64,0.968,0.0005
01:31:46.370,30.13,0.0116,0.0542,0.0308,0,0,0.00047,-2.33,0.517,0.0
01:31:46.571,30.33,0.0116,0.0592,0.0330,0,0,0.00013,-2.9,0.337,0.0
01:31:46.771,30.53,0.0114,0.0304,0.0114,0,0,-0.00273,-2.26,0.12,0.0
01:31:46.972,30.73,0.0120,0.0215,0.0602,0,0,-0.00118,-0.65,0.297,0.0
01:31:47.172,30.93,0.0121,0.0330,0.0603,0,0,-0.00054,0.49,0.465,0.0
01:31:47.373,31.13,0.0116,0.0385,0.0116,0,0,-0.00508,0.52,0.692,0.0
01:31:47.574,31.33,0.0091,0.0261,0.0091,0,0,-0.00202,-0.04,0.244,0.0
01:31:47.774,31.53,0.0090,0.0532,0.0091,0,0,-0.00202,-1.53,0.973,0.0
01:31:47.975,31.73,0.0084,0.0506,0.0289,0,0,-0.00157,-1.51,1.125,0.0
01:31:48.175,31.93,0.0082,0.0408,0.0274,0,0,-0.00183,-1.89,0.571,0.0
01:31:48.376,32.13,0.0087,0.0324,0.0082,0,0,-0.00337,-1.51,0.314,0.0
01:31:48.576,32.33,0.0091,0.0163,0.0087,0,0,-0.00659,-0.45,0.156,0.0
01:31:48.777,32.53,0.0089,0.0462,0.0091,0,0,-0.00449,-0.95,0.356,0.0012
01:31:48.978,32.73,0.0118,0.0814,0.0089,0,0,-0.00118,-3.58,0.373,0.0026
01:31:49.178,32.94,0.0121,0.1232,0.0496,0,0,0.00153,-4.24,0.985,0.0037
01:31:49.379,33.14,0.0119,0.0907,0.0886,0,0,0.00632,0.37,0.721,0.0039
01:31:49.584,33.34,0.0111,0.1754,0.0473,0,0,0.00790,14.45,0.416,0.0041
01:31:49.785,33.54,0.0110,0.4652,0.2154,1,0,0.02358,28.54,3.071,0.004
01:31:49.985,33.74,0.0112,0.0000,0.2154,1,0,0.02358,0.0,0.0,0.0
01:31:50.186,33.94,0.0101,0.4799,0.2154,1,0,0.02358,28.7,0.365,0.0035
01:31:50.386,34.14,0.0100,0.6986,0.2154,1,0,0.02358,31.7,0.643,0.0017
01:31:50.588,34.35,0.0100,0.3769,0.1750,0,0,0.02689,22.41,0.022,0.0012
01:31:50.789,34.55,0.0100,0.5481,0.2849,1,1,0.03544,36.34,0.233,0.0
01:31:50.990,34.75,0.0102,0.0791,0.0718,0,0,0.01964,9.36,2.133,0.0007
01:31:51.192,34.95,0.0103,0.5225,0.2408,1,0,0.02079,36.61,0.361,0.0
01:31:51.393,35.15,0.0103,0.0125,0.0096,0,0,0.00231,0.53,0.351,0.0
01:31:51.594,35.35,0.0108,0.0742,0.0390,0,0,-0.01627,-2.12,1.54,0.0
01:31:51.795,35.55,0.0114,0.0781,0.0476,0,0,-0.02989,-2.95,0.712,0.0
01:31:51.996,35.75,0.0116,0.0822,0.0415,0,0,-0.02917,-3.6,1.515,0.0
01:31:52.199,35.96,0.0116,0.0881,0.0336,0,0,-0.02929,-3.8,1.666,0.0
01:31:52.400,36.16,0.0118,0.0732,0.0462,0,0,-0.01322,-3.73,1.209,0.0
01:31:52.601,36.36,0.0117,0.0473,0.0117,0,0,-0.01718,-2.65,0.602,0.0
01:31:52.801,36.56,0.0112,0.0606,0.0369,0,0,0.00050,-1.85,1.037,0.0
01:31:53.002,36.76,0.0080,0.0735,0.0376,0,0,-0.00167,-1.86,1.184,0.0
01:31:53.203,36.96,0.0066,0.0636,0.0336,0,0,-0.00170,-2.56,0.915,0.0
01:31:53.403,37.16,0.0070,0.0520,0.0276,0,0,-0.00117,-2.11,0.668,0.0003
01:31:53.604,37.36,0.0069,0.0552,0.0332,0,0,-0.00035,-2.55,0.629,0.0006
01:31:53.806,37.56,0.0077,0.0595,0.0345,0,0,-0.00008,-1.82,0.99,0.0007
01:31:54.006,37.76,0.0078,0.0328,0.0312,0,0,0.00125,-1.78,0.021,0.0008
01:31:54.207,37.96,0.0075,0.1082,0.0386,0,0,-0.00014,-5.46,0.53,0.0034
01:31:54.409,38.17,0.0075,0.2729,0.1270,0,0,0.00789,-10.4,0.283,0.0057
01:31:54.610,38.37,0.0076,0.3295,0.1316,0,0,0.01424,-13.0,0.823,0.0086
01:31:54.811,38.57,0.0085,0.3046,0.1525,0,0,0.01966,-10.46,1.032,0.0089
01:31:55.011,38.77,0.0084,0.1761,0.0839,0,0,0.01588,-9.06,0.951,0.0074
01:31:55.212,38.97,0.0084,0.0811,0.0749,0,0,0.01062,-4.58,0.312,0.0022
01:31:55.415,39.17,0.0118,0.0684,0.0356,0,0,0.00124,-3.69,0.451,0.0
01:31:55.615,39.37,0.0112,0.0598,0.0374,0,0,-0.00838,-1.78,0.476,0.0
01:31:55.816,39.57,0.0111,0.0598,0.0330,0,0,-0.01773,-1.78,0.476,0.0
