timestamp,elapsed_s,svm_proba,pose_score,fused_proba,label,fall_predicted,risk_slope,trunk_lean_deg,knee_asymmetry,head_drop_rate
14:15:36.796,43.25,0.0023,0.0264,0.0023,0,0,-0.00007,-0.81,0.725,0.0001
14:15:36.998,43.45,0.0023,0.0249,0.0023,0,0,-0.00012,-0.74,0.641,0.0
14:15:37.199,43.65,0.0022,0.0145,0.0023,0,0,-0.00012,-0.75,0.384,0.0001
14:15:37.399,43.85,0.0022,0.0231,0.0022,0,0,-0.00013,-1.3,0.561,0.0
14:15:37.600,44.05,0.0023,0.0127,0.0023,0,0,-0.00009,-1.15,0.15,0.0
14:15:37.803,44.26,0.0021,0.0186,0.0021,0,0,-0.00005,-1.26,0.446,0.0
14:15:38.003,44.46,0.0022,0.0254,0.0021,0,0,-0.00005,-0.75,0.711,0.0
14:15:38.204,44.66,0.0024,0.0190,0.0024,0,0,0.00000,-0.78,0.475,0.0
14:15:38.405,44.86,0.0026,0.0223,0.0026,0,0,0.00004,-0.08,0.647,0.0
14:15:38.606,45.06,0.0025,0.0202,0.0025,0,0,0.00006,-1.19,0.455,0.0002
14:15:38.806,45.26,0.0024,0.0367,0.0025,0,0,0.00006,-0.25,0.821,0.0008
14:15:39.007,45.46,0.0023,0.0295,0.0023,0,0,0.00003,-0.85,0.358,0.002
14:15:39.208,45.66,0.0024,0.0533,0.0023,0,0,0.00003,0.36,0.836,0.0035
14:15:39.408,45.86,0.0031,0.0489,0.0253,0,0,0.00194,1.44,0.5,0.0042
14:15:39.609,46.06,0.0028,0.0364,0.0031,0,0,0.00143,1.82,0.034,0.0036
14:15:39.810,46.26,0.0142,0.0222,0.0028,0,0,0.00087,4.63,0.031,0.0024
14:15:40.011,46.47,0.0067,0.0291,0.0067,0,0,0.00418,6.69,0.197,0.0018
14:15:40.212,46.67,0.0057,0.0126,0.0067,0,0,0.00418,4.34,0.199,0.0
14:15:40.412,46.87,0.0044,0.0037,0.0057,0,0,0.00216,3.8,0.035,0.0
14:15:40.613,47.07,0.0045,0.0022,0.0044,0,0,-0.00006,3.02,0.001,0.0
14:15:40.816,47.27,0.0026,0.0217,0.0026,0,0,-0.00232,1.28,0.414,0.0
14:15:41.016,47.47,0.0023,0.0246,0.0023,0,0,-0.00420,-0.33,0.401,0.0
14:15:41.216,47.67,0.0022,0.0149,0.0023,0,0,-0.00420,-0.11,0.001,0.0
14:15:41.418,47.87,0.0022,0.0200,0.0022,0,0,-0.00068,1.12,0.372,0.0
14:15:41.620,48.07,0.0027,0.0056,0.0022,0,0,-0.00068,3.5,0.078,0.0
14:15:41.821,48.28,0.0028,0.0208,0.0028,0,0,-0.00026,5.77,0.47,0.0
14:15:42.021,48.48,0.0029,0.0231,0.0028,0,0,-0.00026,5.73,0.432,0.0003
14:15:42.223,48.68,0.0032,0.0101,0.0032,0,0,0.00011,4.97,0.208,0.0
14:15:42.424,48.88,0.0032,0.0081,0.0032,0,0,0.00016,3.78,0.216,0.0001
14:15:42.624,49.08,0.0033,0.0113,0.0033,0,0,0.00017,4.52,0.172,0.0004
14:15:42.825,49.28,0.0037,0.0083,0.0037,0,0,0.00018,4.51,0.101,0.0003
14:15:43.026,49.48,0.0039,0.0076,0.0039,0,0,0.00017,5.05,0.205,0.0
14:15:43.227,49.68,0.0037,0.0035,0.0037,0,0,0.00015,4.67,0.107,0.0
14:15:43.428,49.88,0.0034,0.0077,0.0037,0,0,0.00015,4.72,0.223,0.0
14:15:43.630,50.08,0.0034,0.0088,0.0034,0,0,0.00004,4.6,0.133,0.0001
14:15:43.830,50.28,0.0032,0.0054,0.0032,0,0,-0.00000,4.63,0.072,0.0002
14:15:44.031,50.49,0.0033,0.0069,0.0033,0,0,-0.00005,4.12,0.042,0.0001
14:15:44.231,50.69,0.0033,0.0079,0.0033,0,0,-0.00008,3.58,0.199,0.0
14:15:44.432,50.89,0.0031,0.0011,0.0031,0,0,-0.00010,4.39,0.025,0.0
14:15:44.635,51.09,0.0029,0.0050,0.0029,0,0,-0.00008,3.31,0.089,0.0
14:15:44.835,51.29,0.0028,0.0032,0.0028,0,0,-0.00009,2.92,0.017,0.0001
14:15:45.036,51.49,0.0027,0.0083,0.0027,0,0,-0.00010,4.23,0.167,0.0
14:15:45.236,51.69,0.0027,0.0100,0.0027,0,0,-0.00010,4.31,0.262,0.0002
14:15:45.438,51.89,0.0027,0.0130,0.0027,0,0,-0.00010,2.95,0.283,0.0002
14:15:45.638,52.09,0.0025,0.0119,0.0025,0,0,-0.00009,3.53,0.242,0.0002
14:15:45.839,52.29,0.0024,0.0015,0.0024,0,0,-0.00008,4.16,0.042,0.0
14:15:46.039,52.49,0.0024,0.0072,0.0024,0,0,-0.00007,3.62,0.185,0.0001
14:15:46.239,52.69,0.0022,0.0035,0.0022,0,0,-0.00007,4.07,0.033,0.0002
14:15:46.440,52.89,0.0024,0.0067,0.0022,0,0,-0.00007,3.85,0.179,0.0
14:15:46.641,53.1,0.0023,0.0046,0.0024,0,0,-0.00007,4.0,0.053,0.0
14:15:46.843,53.3,0.0023,0.0046,0.0023,0,0,-0.00007,3.88,0.056,0.0
14:15:47.044,53.5,0.0024,0.0062,0.0023,0,0,-0.00005,4.02,0.057,0.0
14:15:47.245,53.7,0.0024,0.0075,0.0024,0,0,-0.00002,3.71,0.197,0.0
14:15:47.445,53.9,0.0025,0.0041,0.0024,0,0,-0.00001,3.51,0.129,0.0
14:15:47.646,54.1,0.0025,0.0042,0.0025,0,0,0.00001,3.88,0.083,0.0001
14:15:47.847,54.3,0.0026,0.0037,0.0025,0,0,0.00004,3.1,0.041,0.0
14:15:48.047,54.5,0.0025,0.0076,0.0026,0,0,0.00004,4.25,0.203,0.0
14:15:48.248,54.7,0.0024,0.0068,0.0025,0,0,0.00004,3.3,0.126,0.0
14:15:48.451,54.91,0.0024,0.0084,0.0024,0,0,0.00000,2.9,0.139,0.0001
14:15:48.651,55.11,0.0024,0.0118,0.0024,0,0,-0.00001,3.99,0.104,0.0
14:15:48.852,55.31,0.0020,0.0114,0.0020,0,0,-0.00005,4.75,0.22,0.0
14:15:49.052,55.51,0.0019,0.0154,0.0019,0,0,-0.00009,4.17,0.094,0.0009
14:15:49.255,55.71,0.0019,0.0182,0.0019,0,0,-0.00010,4.49,0.037,0.0016
14:15:49.456,55.91,0.0019,0.0295,0.0019,0,0,-0.00010,5.24,0.259,0.0012
